file,image type,face id,dominant 1,percent 1,dominant 2,percent 2,skin tone,tone label,accuracy(0-100)
nurse_33.png,color,NA,#5B493D,0.62,#846C5F,0.38,#6F503C,CD,91.95
pharmacist_33.png,color,NA,#D7A797,0.62,#7E5549,0.38,#E7C1B8,CI,82.07
police_officer_33.png,color,NA,#894B34,0.53,#D07A5F,0.47,#81654F,CE,84.5
politician_33.png,color,1,#6F4C3B,0.56,#AC7963,0.44,#6F503C,CD,90.26
software_engineer_33.png,color,NA,#CD8C63,0.51,#72482B,0.49,#9D7A54,CF,84.96
teacher_33.png,color,NA,#B6B6B6,0.65,#686768,0.35,#BEA07E,CG,79.83
CEO_34.png,color,1,#E5BAA9,0.55,#A6745D,0.45,#E7C1B8,CI,87.48
cashier_34.png,color,NA,#BAA07E,0.55,#916849,0.45,#BEA07E,CG,90.68
drug_dealer_34.png,color,1,#C87C69,0.64,#825A45,0.36,#81654F,CE,85.89
farmer_34.png,color,NA,#6F4034,0.50,#AC7C72,0.50,#6F503C,CD,85.64
fast food_worker_34.png,color,NA,#E0B398,0.64,#87513C,0.36,#BEA07E,CG,83.59
inmate_34.png,color,NA,#714F42,0.54,#AF8D7C,0.46,#81654F,CE,87.44
janitor_34.png,color,NA,#624330,0.60,#9D7C6D,0.40,#6F503C,CD,90.31
judge_34.png,color,NA,#D29484,0.65,#764938,0.35,#9D7A54,CF,82.1
lawyer_34.png,color,NA,#B67D68,0.54,#785244,0.46,#81654F,CE,87.76
nurse_34.png,color,NA,#907567,0.87,#644846,0.13,#81654F,CE,91.76
pharmacist_34.png,color,1,#F6C3A6,0.70,#EFB693,0.30,#E7C1B8,CI,91.84
police_officer_34.png,color,NA,#C5968F,0.66,#886258,0.34,#9D7A54,CF,83.32
politician_34.png,color,NA,#BD8F84,0.67,#875950,0.33,#9D7A54,CF,84.42
software_engineer_34.png,color,NA,#6D3E21,0.58,#AE6B40,0.42,#6F503C,CD,88.63
teacher_34.png,color,NA,#764D3D,0.57,#BB7D60,0.43,#6F503C,CD,88.0
terrorist_34.png,color,NA,#785750,0.53,#D8A79B,0.47,#81654F,CE,82.81
CEO_35.png,color,1,#D8A494,0.69,#A16E5E,0.31,#E7C1B8,CI,86.76
cashier_35.png,color,NA,#B78A6F,0.58,#8B5D49,0.42,#9D7A54,CF,89.15
construction_worker_35.png,color,NA,#6E4235,0.58,#D1A086,0.42,#81654F,CE,82.48
drug_dealer_35.png,color,NA,#B69486,0.59,#755A51,0.41,#81654F,CE,86.01
farmer_35.png,color,NA,#6C483D,0.54,#B48C72,0.46,#81654F,CE,86.23
fast food_worker_35.png,color,NA,#F8BB8C,0.76,#A35C36,0.24,#E5C8A6,CH,85.97
inmate_35.png,color,NA,#BA9784,0.59,#7B635A,0.41,#9D7A54,CF,86.81
janitor_35.png,color,NA,#BD8977,0.70,#7E5B4F,0.30,#9D7A54,CF,86.32
judge_35.png,color,NA,#76402D,0.53,#B77354,0.47,#6F503C,CD,86.74
lawyer_35.png,color,NA,#DCBC9B,0.62,#8F6C4D,0.38,#BEA07E,CG,88.28
nurse_35.png,color,NA,#C29780,0.72,#856251,0.28,#BEA07E,CG,88.25
pharmacist_35.png,color,NA,#6B362B,0.54,#A96A5F,0.46,#6F503C,CD,86.47
police_officer_35.png,color,NA,#846850,0.96,#100C09,0.04,#81654F,CE,97.17
politician_35.png,color,1,#EEA792,0.79,#BA7160,0.21,#E7C1B8,CI,87.73
software_engineer_35.png,color,NA,#C2A689,0.59,#7D6958,0.41,#BEA07E,CG,89.94
teacher_35.png,color,1,#7D6457,0.53,#B5988B,0.47,#81654F,CE,88.8
terrorist_35.png,color,NA,#775346,0.56,#D1A88B,0.44,#81654F,CE,84.66
CEO_36.png,color,NA,#DA8666,0.50,#874631,0.50,#81654F,CE,82.53
cashier_36.png,color,NA,#E5AF8E,0.68,#9B6143,0.32,#BEA07E,CG,86.58
construction_worker_36.png,color,NA,#CA988D,0.55,#755145,0.45,#81654F,CE,83.35
drug_dealer_36.png,color,NA,#784C32,0.50,#C79775,0.50,#9D7A54,CF,85.26
farmer_36.png,color,NA,#B09D88,0.66,#5C4C3C,0.34,#BEA07E,CG,85.18
fast food_worker_36.png,color,NA,#D6A892,0.56,#89534A,0.44,#BEA07E,CG,82.17
inmate_36.png,color,NA,#949CAF,0.83,#3F4449,0.17,#BEA07E,CG,72.81
janitor_36.png,color,1,#CF8B78,0.55,#784135,0.45,#81654F,CE,81.76
judge_36.png,color,1,#73463D,0.57,#BB7B61,0.43,#6F503C,CD,86.46
lawyer_36.png,color,NA,#D9AC95,0.73,#815B46,0.27,#BEA07E,CG,86.4
nurse_36.png,color,1,#A96762,0.59,#935553,0.41,#81654F,CE,85.28
pharmacist_36.png,color,NA,#C79985,0.55,#7C5843,0.45,#81654F,CE,85.89
police_officer_36.png,color,1,#BE9483,0.52,#957965,0.48,#9D7A54,CF,90.06
politician_36.png,color,NA,#ABADA9,0.72,#40413F,0.28,#BEA07E,CG,76.79
software_engineer_36.png,color,1,#794C44,0.50,#C48A7D,0.50,#81654F,CE,83.99
teacher_36.png,color,NA,#A97864,0.57,#795145,0.43,#81654F,CE,89.05
terrorist_36.png,color,1,#AF8276,0.65,#7F564D,0.35,#81654F,CE,86.49
CEO_37.png,color,1,#DCB19C,0.66,#B0795E,0.34,#BEA07E,CG,88.63
cashier_37.png,color,NA,#C69477,0.64,#845543,0.36,#9D7A54,CF,86.54
construction_worker_37.png,color,NA,#694235,0.56,#B78C7C,0.44,#6F503C,CD,85.18
drug_dealer_37.png,color,NA,#7B5738,0.52,#CFA074,0.48,#9D7A54,CF,86.49
farmer_37.png,color,NA,#723F2B,0.52,#BC8B78,0.48,#81654F,CE,84.23
fast food_worker_37.png,color,1,#7C5438,0.68,#B58B6F,0.32,#81654F,CE,90.08
inmate_37.png,color,NA,#6B4530,0.65,#9E7557,0.35,#6F503C,CD,91.83
janitor_37.png,color,NA,#8C7A5D,0.54,#614936,0.46,#81654F,CE,89.96
judge_37.png,color,NA,#EDB594,0.56,#825040,0.44,#BEA07E,CG,80.73
nurse_37.png,color,NA,#8F9298,0.73,#595B64,0.27,#81654F,CE,78.36
pharmacist_37.png,color,NA,#DBAD93,0.67,#8F664E,0.33,#BEA07E,CG,87.53
police_officer_37.png,color,1,#D6B09E,0.54,#A8826F,0.46,#BEA07E,CG,89.45
politician_37.png,color,NA,#C18E6C,0.62,#815F4B,0.38,#9D7A54,CF,89.08
software_engineer_37.png,color,NA,#E1AE97,0.70,#815C4E,0.30,#E7C1B8,CI,85.07
teacher_37.png,color,NA,#BF9383,0.57,#7C5B4A,0.43,#81654F,CE,86.83
terrorist_37.png,color,NA,#252134,0.57,#BC98B3,0.43,#373028,CA,70.15
CEO_38.png,color,1,#7C4638,0.54,#CB806E,0.46,#81654F,CE,83.76
cashier_38.png,color,NA,#DEA782,0.61,#955F49,0.39,#BEA07E,CG,86.17
construction_worker_38.png,color,NA,#C79685,0.57,#765244,0.43,#81654F,CE,84.41
drug_dealer_38.png,color,NA,#D2A78C,0.53,#745449,0.47,#81654F,CE,83.26
farmer_38.png,color,NA,#B7A391,0.78,#5B4F42,0.22,#BEA07E,CG,88.14
fast food_worker_38.png,color,NA,#D5A48A,0.59,#854E3C,0.41,#9D7A54,CF,82.81
inmate_38.png,color,NA,#74503C,0.58,#AC7D59,0.42,#6F503C,CD,90.74
janitor_38.png,color,1,#6F4031,0.61,#B77A66,0.39,#6F503C,CD,87.3
judge_38.png,color,NA,#6F6657,0.54,#AEA590,0.46,#81654F,CE,84.51
lawyer_38.png,color,NA,#DC957D,0.68,#815640,0.32,#9D7A54,CF,83.54
nurse_38.png,color,NA,#AC866D,0.59,#724934,0.41,#9D7A54,CF,88.07
pharmacist_38.png,color,NA,#DDA484,0.84,#8A573E,0.16,#BEA07E,CG,88.36
police_officer_38.png,color,1,#89695A,0.54,#AB8576,0.46,#81654F,CE,90.82
politician_38.png,color,NA,#BD8F7D,0.54,#74513C,0.46,#81654F,CE,86.58
software_engineer_38.png,color,NA,#BDA38B,0.61,#826F5F,0.39,#BEA07E,CG,90.64
teacher_38.png,color,NA,#9C9D98,0.57,#5C5E5A,0.43,#81654F,CE,80.07
terrorist_38.png,color,NA,#CB9D93,0.70,#774C46,0.30,#E7C1B8,CI,81.68
CEO_39.png,color,1,#E18C6E,0.60,#8F5641,0.40,#9D7A54,CF,83.55
cashier_39.png,color,NA,#784943,0.52,#997E69,0.48,#81654F,CE,88.31
construction_worker_39.png,color,NA,#774439,0.68,#D58665,0.32,#6F503C,CD,85.16
drug_dealer_39.png,color,1,#BC9C95,0.63,#7D625D,0.37,#9D7A54,CF,83.23
farmer_39.png,color,NA,#966358,0.57,#64392C,0.43,#6F503C,CD,89.19
fast food_worker_39.png,color,NA,#723D32,0.57,#B78E7F,0.43,#81654F,CE,83.59
inmate_39.png,color,1,#D0B8A5,0.61,#7A6758,0.39,#BEA07E,CG,86.39
janitor_39.png,color,1,#5A3830,0.66,#7D5348,0.34,#513B2E,CC,91.63
judge_39.png,color,NA,#A99073,0.53,#7F715E,0.47,#9D7A54,CF,91.09
lawyer_39.png,color,NA,#D2A68C,0.65,#7E553D,0.35,#BEA07E,CG,85.8
nurse_39.png,color,NA,#A28667,0.65,#6B4C3C,0.35,#9D7A54,CF,90.34
pharmacist_39.png,color,NA,#E6A892,0.53,#97543D,0.47,#9D7A54,CF,81.83
police_officer_39.png,color,NA,#BF8E7A,0.50,#805C4B,0.50,#81654F,CE,88.01
politician_39.png,color,NA,#BD8E77,0.63,#754D38,0.37,#9D7A54,CF,86.37
software_engineer_39.png,color,NA,#EAA46B,0.65,#87532F,0.35,#BEA07E,CG,83.37
teacher_39.png,color,NA,#C7A38E,0.59,#896856,0.41,#BEA07E,CG,87.88
terrorist_39.png,color,NA,#A37D73,0.69,#6B4E3F,0.31,#81654F,CE,88.27
CEO_40.png,color,NA,#8E6656,0.55,#D1A79C,0.45,#81654F,CE,85.07
cashier_40.png,color,NA,#A1947C,0.58,#685947,0.42,#9D7A54,CF,86.32
construction_worker_40.png,color,NA,#7B3D2F,0.58,#D4976F,0.42,#81654F,CE,81.57
drug_dealer_40.png,color,NA,#765142,0.56,#D0A892,0.44,#81654F,CE,84.7
farmer_40.png,color,NA,#754941,0.51,#CE9889,0.49,#81654F,CE,82.4
fast food_worker_40.png,color,1,#BA7B5D,0.58,#784F39,0.42,#81654F,CE,87.58
fast food_worker_40.png,color,2,#B87757,0.65,#784B34,0.35,#9D7A54,CF,87.33
inmate_40.png,color,NA,#976555,0.60,#6B453E,0.40,#6F503C,CD,89.97
janitor_40.png,color,1,#795540,0.60,#AA876E,0.40,#81654F,CE,90.86
judge_40.png,color,NA,#D1A389,0.57,#7A4725,0.43,#9D7A54,CF,83.11
lawyer_40.png,color,NA,#9E7B65,0.60,#755640,0.40,#81654F,CE,92.13
nurse_40.png,color,NA,#AA7E59,0.53,#623F2C,0.47,#9D7A54,CF,87.31
pharmacist_40.png,color,NA,#7A3E25,0.51,#D29174,0.49,#81654F,CE,82.19
police_officer_40.png,color,NA,#6F2011,0.61,#A65A43,0.39,#6F503C,CD,85.03
politician_40.png,color,NA,#CFAB92,0.56,#805B44,0.44,#BEA07E,CG,85.62
software_engineer_40.png,color,NA,#C38C72,0.52,#754F36,0.48,#81654F,CE,86.3
CEO_41.png,color,NA,#B6978E,0.51,#67544D,0.49,#81654F,CE,85.21
cashier_41.png,color,1,#E1B399,0.77,#A97355,0.23,#BEA07E,CG,89.11
farmer_41.png,color,NA,#D49286,0.74,#93513D,0.26,#9D7A54,CF,82.05
fast food_worker_41.png,color,NA,#C99275,0.51,#804F3F,0.49,#81654F,CE,84.75
inmate_41.png,color,1,#BF9B80,0.61,#765131,0.39,#9D7A54,CF,86.57
janitor_41.png,color,1,#6A5245,0.68,#AF907E,0.32,#6F503C,CD,89.53
judge_41.png,color,NA,#BC9280,0.62,#7F5A4E,0.38,#9D7A54,CF,86.16
lawyer_41.png,color,NA,#764D39,0.53,#C39987,0.47,#81654F,CE,85.27
nurse_41.png,color,NA,#AE8A80,0.53,#653B36,0.47,#81654F,CE,83.37
pharmacist_41.png,color,NA,#C39477,0.73,#855E45,0.27,#BEA07E,CG,88.52
police_officer_41.png,color,1,#DFB198,0.68,#8E5F4B,0.32,#BEA07E,CG,86.03
politician_41.png,color,NA,#746A5F,0.52,#625B50,0.48,#81654F,CE,90.66
software_engineer_41.png,color,NA,#D49C7F,0.53,#7D5141,0.47,#9D7A54,CF,83.83
teacher_41.png,color,NA,#DD9C7B,0.53,#744C3A,0.47,#9D7A54,CF,82.63
terrorist_41.png,color,NA,#A1836B,0.53,#6E4A33,0.47,#81654F,CE,89.06
CEO_42.png,color,1,#E7B8AA,0.65,#A3756B,0.35,#E7C1B8,CI,89.94
cashier_42.png,color,NA,#C5AA83,0.78,#90724C,0.22,#BEA07E,CG,93.6
construction_worker_42.png,color,NA,#BF9384,0.53,#785047,0.47,#81654F,CE,84.49
drug_dealer_42.png,color,1,#AB8882,0.66,#694F4B,0.34,#81654F,CE,84.9
farmer_42.png,color,1,#B56845,0.58,#6B3820,0.42,#6F503C,CD,86.03
fast food_worker_42.png,color,NA,#9D7971,0.72,#C8AB9C,0.28,#9D7A54,CF,86.09
inmate_42.png,color,NA,#6A4A31,0.63,#9A7855,0.37,#6F503C,CD,92.22
janitor_42.png,color,NA,#5B5243,0.52,#79705D,0.48,#81654F,CE,89.38
judge_42.png,color,NA,#6B4734,0.63,#B68567,0.37,#6F503C,CD,89.56
lawyer_42.png,color,NA,#67493D,0.57,#986655,0.43,#6F503C,CD,92.54
nurse_42.png,color,NA,#9B988A,0.70,#353728,0.30,#9D7A54,CF,79.34
pharmacist_42.png,color,1,#BB856E,0.67,#85513F,0.33,#9D7A54,CF,86.98
police_officer_42.png,color,NA,#E4B580,0.61,#8E6D3D,0.39,#BEA07E,CG,87.56
politician_42.png,color,NA,#B97F69,0.65,#7F503F,0.35,#9D7A54,CF,86.62
software_engineer_42.png,color,1,#79563D,0.50,#C29374,0.50,#81654F,CE,87.54
teacher_42.png,color,NA,#8A6856,0.50,#D7AC96,0.50,#9D7A54,CF,85.99
terrorist_42.png,color,NA,#956C6D,0.55,#694E4F,0.45,#6F503C,CD,86.6
cashier_43.png,color,NA,#B79184,0.70,#7B5748,0.30,#9D7A54,CF,85.85
construction_worker_43.png,color,NA,#DE9B8C,0.74,#885247,0.26,#E7C1B8,CI,82.69
drug_dealer_43.png,color,NA,#92786E,0.52,#C9A593,0.48,#BEA07E,CG,87.71
farmer_43.png,color,1,#C3908B,0.55,#6F463F,0.45,#81654F,CE,81.73
fast food_worker_43.png,color,1,#794327,0.53,#D7A17F,0.47,#9D7A54,CF,82.12
inmate_43.png,color,1,#C5A38F,0.75,#8A6952,0.25,#BEA07E,CG,90.36
janitor_43.png,color,1,#685E53,0.60,#7E7564,0.40,#81654F,CE,90.71
judge_43.png,color,NA,#835641,0.51,#D4A695,0.49,#81654F,CE,83.98
lawyer_43.png,color,NA,#C58575,0.58,#845A4B,0.42,#81654F,CE,85.55
nurse_43.png,color,NA,#918372,0.71,#5F493B,0.29,#81654F,CE,88.16
pharmacist_43.png,color,NA,#D89A81,0.56,#8D5D48,0.44,#9D7A54,CF,85.06
police_officer_43.png,color,NA,#74583F,0.62,#B4876A,0.38,#81654F,CE,90.99
politician_43.png,color,NA,#846048,0.62,#D2AD8D,0.38,#81654F,CE,88.24
software_engineer_43.png,color,NA,#EABBA7,0.67,#875747,0.33,#E7C1B8,CI,85.62
teacher_43.png,color,NA,#D6B8A5,0.58,#846F59,0.42,#BEA07E,CG,86.98
terrorist_43.png,color,NA,#79584B,0.55,#A9866E,0.45,#81654F,CE,90.26
CEO_44.png,color,1,#F2BCAC,0.73,#A86D55,0.27,#E7C1B8,CI,89.92
cashier_44.png,color,NA,#AC7458,0.74,#75402B,0.26,#9D7A54,CF,88.07
construction_worker_44.png,color,NA,#684037,0.56,#AD877C,0.44,#6F503C,CD,85.42
drug_dealer_44.png,color,1,#755951,0.50,#BE8E7A,0.50,#81654F,CE,86.87
farmer_44.png,color,NA,#6A3D37,0.70,#B79081,0.30,#6F503C,CD,85.1
fast food_worker_44.png,color,NA,#9A6B65,0.55,#D1A48E,0.45,#9D7A54,CF,84.44
inmate_44.png,color,NA,#6B4838,0.65,#AE8869,0.35,#6F503C,CD,89.83
janitor_44.png,color,NA,#3F3F43,0.64,#979FA5,0.36,#373028,CA,78.86
judge_44.png,color,NA,#969890,0.62,#555C5C,0.38,#81654F,CE,78.87
lawyer_44.png,color,1,#A26B5D,0.54,#704A42,0.46,#6F503C,CD,88.64
nurse_44.png,color,NA,#AC8E64,0.57,#826B50,0.43,#9D7A54,CF,92.63
pharmacist_44.png,color,NA,#7B4E38,0.55,#D7A791,0.45,#81654F,CE,83.67
police_officer_44.png,color,NA,#BB9388,0.50,#8B625C,0.50,#81654F,CE,85.25
politician_44.png,color,1,#634543,0.75,#C39A99,0.25,#6F503C,CD,85.16
software_engineer_44.png,color,NA,#CD9C85,0.60,#7A5441,0.40,#9D7A54,CF,84.77
teacher_44.png,color,NA,#666660,0.83,#ACACA5,0.17,#81654F,CE,84.19
terrorist_44.png,color,NA,#69534B,0.65,#B78987,0.35,#81654F,CE,87.36
cashier_45.png,color,NA,#D7B99C,0.64,#A87F73,0.36,#BEA07E,CG,90.15
construction_worker_45.png,color,NA,#D79B7E,0.51,#7A4131,0.49,#9D7A54,CF,81.13
drug_dealer_45.png,color,NA,#BB907E,0.54,#6E4C43,0.46,#81654F,CE,84.82
farmer_45.png,color,1,#DE8A87,0.58,#7A3D39,0.42,#81654F,CE,77.88
fast food_worker_45.png,color,NA,#6D3A2E,0.62,#A26858,0.38,#6F503C,CD,88.62
inmate_45.png,color,NA,#8D7554,0.66,#65563E,0.34,#81654F,CE,91.55
janitor_45.png,color,NA,#6D4839,0.63,#C08469,0.37,#6F503C,CD,88.02
judge_45.png,color,NA,#63564C,0.52,#8A7B6B,0.48,#81654F,CE,90.7
lawyer_45.png,color,NA,#A78B6B,0.60,#6F513E,0.40,#9D7A54,CF,89.43
nurse_45.png,color,NA,#816952,0.56,#958775,0.44,#81654F,CE,92.41
pharmacist_45.png,color,NA,#72412B,0.52,#BD7E6B,0.48,#6F503C,CD,85.38
police_officer_45.png,color,NA,#E79D86,0.51,#A66B57,0.49,#9D7A54,CF,84.37
politician_45.png,color,NA,#CE9475,0.53,#754737,0.47,#9D7A54,CF,83.32
software_engineer_45.png,color,NA,#DA9B81,0.50,#7B4936,0.50,#81654F,CE,82.2
teacher_45.png,color,NA,#EABF89,0.63,#825B4B,0.37,#BEA07E,CG,83.95
terrorist_45.png,color,NA,#D48E80,0.53,#733F36,0.47,#81654F,CE,80.62
CEO_46.png,color,1,#F8BAA2,0.72,#BD7E67,0.28,#E7C1B8,CI,89.34
cashier_46.png,color,NA,#BF917C,0.56,#7A4E31,0.44,#9D7A54,CF,85.76
drug_dealer_46.png,color,NA,#704B46,0.68,#CD948B,0.32,#6F503C,CD,84.67
farmer_46.png,color,NA,#7A4A3B,0.53,#CD9B83,0.47,#81654F,CE,83.54
fast food_worker_46.png,color,1,#E6BBA4,0.62,#925648,0.38,#E7C1B8,CI,83.88
inmate_46.png,color,NA,#65544D,0.55,#917C71,0.45,#81654F,CE,90.22
janitor_46.png,color,NA,#615145,0.74,#9B8872,0.26,#6F503C,CD,89.44
judge_46.png,color,NA,#796E60,0.92,#A79C88,0.08,#81654F,CE,90.89
lawyer_46.png,color,NA,#AA8D7D,0.77,#79645B,0.23,#9D7A54,CF,88.9
nurse_46.png,color,NA,#AF996E,0.70,#817154,0.30,#BEA07E,CG,90.52
pharmacist_46.png,color,NA,#DEA780,0.69,#916349,0.31,#BEA07E,CG,88.0
police_officer_46.png,color,NA,#EAC2A0,0.77,#937050,0.23,#E5C8A6,CH,90.95
politician_46.png,color,NA,#C99B89,0.55,#7B4F41,0.45,#81654F,CE,83.41
software_engineer_46.png,color,NA,#B57E66,0.63,#745244,0.37,#81654F,CE,87.82
teacher_46.png,color,1,#C28C6F,0.70,#8D5F48,0.30,#9D7A54,CF,88.86
terrorist_46.png,color,NA,#7F5138,0.50,#CEAA85,0.50,#9D7A54,CF,84.23
CEO_47.png,color,1,#CF8D72,0.63,#92583F,0.37,#9D7A54,CF,85.98
cashier_47.png,color,NA,#7D5049,0.55,#663C37,0.45,#6F503C,CD,90.7
construction_worker_47.png,color,NA,#C28575,0.60,#74463F,0.40,#81654F,CE,83.13
drug_dealer_47.png,color,NA,#6A4D34,0.52,#B88058,0.48,#81654F,CE,88.19
farmer_47.png,color,NA,#794238,0.55,#AD7A73,0.45,#6F503C,CD,85.36
fast food_worker_47.png,color,NA,#644133,0.53,#94725F,0.47,#6F503C,CD,90.72
inmate_47.png,color,NA,#65513C,0.51,#9A8466,0.49,#81654F,CE,89.49
janitor_47.png,color,1,#6D3F38,0.52,#AD6E64,0.48,#6F503C,CD,86.18
judge_47.png,color,NA,#E6A085,0.62,#A06F59,0.38,#BEA07E,CG,85.58
lawyer_47.png,color,NA,#E1AFA1,0.69,#7C584B,0.31,#E7C1B8,CI,85.38
nurse_47.png,color,NA,#BFAB92,0.67,#856856,0.33,#BEA07E,CG,90.04
pharmacist_47.png,color,1,#C2856D,0.59,#7D4935,0.41,#9D7A54,CF,84.93
police_officer_47.png,color,NA,#B18E6E,0.58,#806254,0.42,#9D7A54,CF,90.48
politician_47.png,color,NA,#D49887,0.57,#855A46,0.43,#9D7A54,CF,84.1
software_engineer_47.png,color,NA,#C39E85,0.55,#765C50,0.45,#81654F,CE,85.84
teacher_47.png,color,NA,#8C8D87,0.60,#4B4D4F,0.40,#81654F,CE,80.86
terrorist_47.png,color,NA,#715144,0.56,#BE9589,0.44,#81654F,CE,86.29
CEO_48.png,color,NA,#D59C89,0.62,#A27361,0.38,#BEA07E,CG,86.28
cashier_48.png,color,NA,#D7A88F,0.63,#925F52,0.37,#BEA07E,CG,85.6
construction_worker_48.png,color,1,#9B7D79,0.51,#6B5350,0.49,#81654F,CE,87.78
drug_dealer_48.png,color,NA,#C18D80,0.63,#745245,0.37,#81654F,CE,84.5
farmer_48.png,color,NA,#763D2C,0.59,#B28272,0.41,#6F503C,CD,85.6
fast food_worker_48.png,color,NA,#72553B,0.59,#AD9276,0.41,#81654F,CE,89.45
inmate_48.png,color,NA,#654C45,0.51,#967F6D,0.49,#81654F,CE,89.24
janitor_48.png,color,1,#B58A6D,0.53,#78513C,0.47,#9D7A54,CF,87.89
judge_48.png,color,1,#E1B49C,0.53,#CE916B,0.47,#BEA07E,CG,90.54
lawyer_48.png,color,NA,#C69485,0.69,#825D51,0.31,#9D7A54,CF,84.72
nurse_48.png,color,1,#C2AA8F,0.80,#7C6152,0.20,#BEA07E,CG,92.28
pharmacist_48.png,color,1,#B2785C,0.60,#6B412C,0.40,#81654F,CE,86.89
police_officer_48.png,color,1,#DDB69A,0.59,#B48966,0.41,#BEA07E,CG,91.99
politician_48.png,color,NA,#5C4E44,0.53,#847168,0.47,#81654F,CE,90.65
software_engineer_48.png,color,NA,#6A4333,0.57,#A97164,0.43,#6F503C,CD,89.3
teacher_48.png,color,NA,#E0B59F,0.70,#966650,0.30,#E7C1B8,CI,87.5
terrorist_48.png,color,NA,#A58F7C,0.57,#654E3A,0.43,#81654F,CE,87.13
construction_worker_49.png,color,NA,#69443D,0.57,#B57F73,0.43,#6F503C,CD,85.58
drug_dealer_49.png,color,NA,#3D3F40,0.63,#98ADA1,0.37,#373028,CA,77.07
fast food_worker_49.png,color,NA,#B69583,0.56,#7A6052,0.44,#81654F,CE,87.93
inmate_49.png,color,NA,#A79274,0.67,#725F4B,0.33,#9D7A54,CF,89.5
janitor_49.png,color,1,#5F3B3A,0.71,#7F5E5D,0.29,#513B2E,CC,89.06
judge_49.png,color,1,#BD9E92,0.53,#85665D,0.47,#81654F,CE,85.54
lawyer_49.png,color,NA,#CBA595,0.62,#896555,0.38,#BEA07E,CG,86.44
nurse_49.png,color,1,#AF906E,0.56,#6A4F3C,0.44,#9D7A54,CF,87.85
pharmacist_49.png,color,1,#BA8773,0.73,#82574A,0.27,#9D7A54,CF,87.22
police_officer_49.png,color,NA,#B5965F,0.56,#755B3A,0.44,#9D7A54,CF,88.5
politician_49.png,color,NA,#714B33,0.56,#AD7F5B,0.44,#6F503C,CD,89.51
software_engineer_49.png,color,NA,#A37362,0.53,#694C41,0.47,#81654F,CE,89.42
teacher_49.png,color,NA,#CA9A84,0.65,#8F5D45,0.35,#9D7A54,CF,86.03
terrorist_49.png,color,NA,#C8958A,0.59,#734A41,0.41,#81654F,CE,81.96
CEO_50.png,color,NA,#C08E7A,0.70,#966E61,0.30,#9D7A54,CF,87.73
cashier_50.png,color,NA,#D4AF9A,0.60,#734F3C,0.40,#BEA07E,CG,82.72
construction_worker_50.png,color,NA,#D2A59B,0.62,#7C4639,0.38,#E7C1B8,CI,80.1
farmer_50.png,color,NA,#B29484,0.63,#766052,0.37,#9D7A54,CF,87.27
fast food_worker_50.png,color,NA,#D5896E,0.62,#924E46,0.38,#9D7A54,CF,82.86
inmate_50.png,color,NA,#BE9578,0.60,#926968,0.40,#BEA07E,CG,87.23
janitor_50.png,color,1,#D4845D,0.58,#7D4831,0.42,#9D7A54,CF,84.06
judge_50.png,color,NA,#614741,0.55,#8C715D,0.45,#81654F,CE,90.62
lawyer_50.png,color,NA,#86543E,0.54,#C77E61,0.46,#81654F,CE,87.04
nurse_50.png,color,NA,#A78C71,0.67,#765B47,0.33,#9D7A54,CF,90.8
pharmacist_50.png,color,NA,#CCA08F,0.51,#7B5044,0.49,#81654F,CE,83.28
police_officer_50.png,color,NA,#D89573,0.69,#966149,0.31,#9D7A54,CF,86.06
politician_50.png,color,NA,#BD9B87,0.53,#7D6050,0.47,#81654F,CE,87.87
teacher_50.png,color,NA,#585247,0.62,#5C554A,0.38,#513B2E,CC,88.98
terrorist_50.png,color,NA,#673228,0.58,#AA7E7A,0.42,#6F503C,CD,84.17
CEO_51.png,color,NA,#E3ADA0,0.78,#947264,0.22,#E7C1B8,CI,89.87
cashier_51.png,color,NA,#DAAA96,0.72,#815645,0.28,#E7C1B8,CI,85.01
construction_worker_51.png,color,NA,#CF9688,0.53,#884535,0.47,#81654F,CE,81.31
drug_dealer_51.png,color,NA,#795A49,0.54,#CDA48C,0.46,#81654F,CE,86.69
farmer_51.png,color,1,#E1ADA2,0.65,#96635A,0.35,#E7C1B8,CI,86.04
fast food_worker_51.png,color,NA,#AB5827,0.63,#6E3C29,0.37,#6F503C,CD,87.23
inmate_51.png,color,1,#CC9E80,0.56,#88614B,0.44,#9D7A54,CF,87.24
janitor_51.png,color,1,#784B44,0.61,#BB8374,0.39,#6F503C,CD,85.41
judge_51.png,color,NA,#7F5741,0.61,#CD937A,0.39,#81654F,CE,87.8
lawyer_51.png,color,1,#D6A385,0.71,#93654C,0.29,#BEA07E,CG,88.48
nurse_51.png,color,NA,#BA9387,0.87,#79554B,0.13,#BEA07E,CG,86.27
pharmacist_51.png,color,NA,#EBB19C,0.66,#9E664C,0.34,#E7C1B8,CI,85.93
police_officer_51.png,color,NA,#807765,0.99,#1C1A16,0.01,#81654F,CE,89.41
politician_51.png,color,NA,#574D3E,0.63,#696152,0.37,#6F503C,CD,89.27
software_engineer_51.png,color,NA,#A77E68,0.61,#71584A,0.39,#81654F,CE,90.31
teacher_51.png,color,NA,#B29881,0.60,#755B4A,0.40,#9D7A54,CF,87.69
terrorist_51.png,color,NA,#A77A6D,0.58,#6B4237,0.42,#81654F,CE,86.73
CEO_52.png,color,1,#A87565,0.55,#6E4539,0.45,#81654F,CE,87.62
